event_id, areaperil_id, intensity_bin_id, probability
1, 3, 1, 1.0000000000e+00
1, 4, 2, 1.0000000000e+00
1, 5, 2, 1.0000000000e+00
1, 6, 3, 1.0000000000e+00
1, 7, 3, 1.0000000000e+00
1, 8, 4, 1.0000000000e+00
1, 9, 5, 1.0000000000e+00
1, 10, 5, 1.0000000000e+00
1, 13, 1, 1.0000000000e+00
1, 14, 2, 1.0000000000e+00
1, 15, 2, 1.0000000000e+00
1, 16, 3, 1.0000000000e+00
1, 17, 3, 1.0000000000e+00
1, 18, 4, 1.0000000000e+00
1, 19, 5, 1.0000000000e+00
1, 20, 5, 1.0000000000e+00
1, 23, 1, 1.0000000000e+00
1, 24, 2, 1.0000000000e+00
1, 25, 2, 1.0000000000e+00
1, 26, 3, 1.0000000000e+00
1, 27, 3, 1.0000000000e+00
1, 28, 4, 1.0000000000e+00
1, 29, 4, 1.0000000000e+00
1, 30, 5, 1.0000000000e+00
1, 33, 1, 1.0000000000e+00
1, 34, 2, 1.0000000000e+00
1, 35, 2, 1.0000000000e+00
1, 36, 3, 1.0000000000e+00
1, 37, 3, 1.0000000000e+00
1, 38, 4, 1.0000000000e+00
1, 39, 5, 1.0000000000e+00
1, 40, 5, 1.0000000000e+00
1, 43, 1, 1.0000000000e+00
1, 44, 2, 1.0000000000e+00
1, 45, 2, 1.0000000000e+00
1, 46, 3, 1.0000000000e+00
1, 47, 3, 1.0000000000e+00
1, 48, 4, 1.0000000000e+00
1, 49, 5, 1.0000000000e+00
1, 50, 5, 1.0000000000e+00
1, 53, 1, 1.0000000000e+00
1, 54, 2, 1.0000000000e+00
1, 55, 2, 1.0000000000e+00
1, 56, 3, 1.0000000000e+00
1, 57, 3, 1.0000000000e+00
1, 58, 4, 1.0000000000e+00
1, 59, 5, 1.0000000000e+00
1, 60, 5, 1.0000000000e+00
1, 63, 1, 1.0000000000e+00
1, 64, 2, 1.0000000000e+00
1, 65, 2, 1.0000000000e+00
1, 66, 3, 1.0000000000e+00
1, 67, 3, 1.0000000000e+00
1, 68, 4, 1.0000000000e+00
1, 69, 5, 1.0000000000e+00
1, 70, 5, 1.0000000000e+00
1, 73, 1, 1.0000000000e+00
1, 74, 2, 1.0000000000e+00
1, 75, 2, 1.0000000000e+00
1, 76, 3, 1.0000000000e+00
1, 77, 3, 1.0000000000e+00
1, 78, 4, 1.0000000000e+00
1, 79, 5, 1.0000000000e+00
1, 80, 6, 1.0000000000e+00
1, 82, 1, 1.0000000000e+00
1, 83, 1, 1.0000000000e+00
1, 84, 2, 1.0000000000e+00
1, 85, 2, 1.0000000000e+00
1, 86, 3, 1.0000000000e+00
1, 87, 3, 1.0000000000e+00
1, 88, 4, 1.0000000000e+00
1, 89, 5, 1.0000000000e+00
1, 90, 6, 1.0000000000e+00
1, 92, 1, 1.0000000000e+00
1, 93, 2, 1.0000000000e+00
1, 94, 2, 1.0000000000e+00
1, 95, 3, 1.0000000000e+00
1, 96, 3, 1.0000000000e+00
1, 97, 4, 1.0000000000e+00
1, 98, 4, 1.0000000000e+00
1, 99, 5, 1.0000000000e+00
1, 100, 6, 1.0000000000e+00
1, 123, 30, 1.0000000000e+00
1, 134, 31, 1.0000000000e+00
1, 145, 31, 1.0000000000e+00
1, 154, 32, 1.0000000000e+00
1, 167, 32, 1.0000000000e+00
1, 178, 33, 1.0000000000e+00
1, 189, 34, 1.0000000000e+00
1, 200, 35, 1.0000000000e+00
2, 1, 11, 1.0000000000e+00
2, 2, 12, 1.0000000000e+00
2, 3, 13, 1.0000000000e+00
2, 4, 14, 1.0000000000e+00
2, 5, 15, 1.0000000000e+00
2, 6, 16, 1.0000000000e+00
2, 7, 16, 1.0000000000e+00
2, 8, 15, 1.0000000000e+00
2, 9, 14, 1.0000000000e+00
2, 10, 13, 1.0000000000e+00
2, 11, 11, 1.0000000000e+00
2, 12, 12, 1.0000000000e+00
2, 13, 13, 1.0000000000e+00
2, 14, 14, 1.0000000000e+00
2, 15, 16, 1.0000000000e+00
2, 16, 17, 1.0000000000e+00
2, 17, 17, 1.0000000000e+00
2, 18, 16, 1.0000000000e+00
2, 19, 14, 1.0000000000e+00
2, 20, 13, 1.0000000000e+00
2, 21, 11, 1.0000000000e+00
2, 22, 12, 1.0000000000e+00
2, 23, 13, 1.0000000000e+00
2, 24, 14, 1.0000000000e+00
2, 25, 15, 1.0000000000e+00
2, 26, 17, 1.0000000000e+00
2, 27, 17, 1.0000000000e+00
2, 28, 16, 1.0000000000e+00
2, 29, 14, 1.0000000000e+00
2, 30, 13, 1.0000000000e+00
2, 31, 10, 1.0000000000e+00
2, 32, 11, 1.0000000000e+00
2, 33, 12, 1.0000000000e+00
2, 34, 14, 1.0000000000e+00
2, 35, 15, 1.0000000000e+00
2, 36, 16, 1.0000000000e+00
2, 37, 16, 1.0000000000e+00
2, 38, 15, 1.0000000000e+00
2, 39, 14, 1.0000000000e+00
2, 40, 13, 1.0000000000e+00
2, 41, 10, 1.0000000000e+00
2, 42, 11, 1.0000000000e+00
2, 43, 12, 1.0000000000e+00
2, 44, 13, 1.0000000000e+00
2, 45, 14, 1.0000000000e+00
2, 46, 14, 1.0000000000e+00
2, 47, 16, 1.0000000000e+00
2, 48, 16, 1.0000000000e+00
2, 49, 14, 1.0000000000e+00
2, 50, 13, 1.0000000000e+00
2, 51, 10, 1.0000000000e+00
2, 52, 10, 1.0000000000e+00
2, 53, 11, 1.0000000000e+00
2, 54, 12, 1.0000000000e+00
2, 55, 13, 1.0000000000e+00
2, 56, 14, 1.0000000000e+00
2, 57, 16, 1.0000000000e+00
2, 58, 16, 1.0000000000e+00
2, 59, 15, 1.0000000000e+00
2, 60, 14, 1.0000000000e+00
2, 61, 9, 1.0000000000e+00
2, 62, 10, 1.0000000000e+00
2, 63, 10, 1.0000000000e+00
2, 64, 11, 1.0000000000e+00
2, 65, 13, 1.0000000000e+00
2, 66, 14, 1.0000000000e+00
2, 67, 15, 1.0000000000e+00
2, 68, 15, 1.0000000000e+00
2, 69, 15, 1.0000000000e+00
2, 70, 15, 1.0000000000e+00
2, 71, 9, 1.0000000000e+00
2, 72, 10, 1.0000000000e+00
2, 73, 11, 1.0000000000e+00
2, 74, 12, 1.0000000000e+00
2, 75, 13, 1.0000000000e+00
2, 76, 14, 1.0000000000e+00
2, 77, 15, 1.0000000000e+00
2, 78, 17, 1.0000000000e+00
2, 79, 17, 1.0000000000e+00
2, 80, 16, 1.0000000000e+00
2, 81, 9, 1.0000000000e+00
2, 82, 10, 1.0000000000e+00
2, 83, 11, 1.0000000000e+00
2, 84, 12, 1.0000000000e+00
2, 85, 13, 1.0000000000e+00
2, 86, 14, 1.0000000000e+00
2, 87, 16, 1.0000000000e+00
2, 88, 17, 1.0000000000e+00
2, 89, 17, 1.0000000000e+00
2, 90, 16, 1.0000000000e+00
2, 91, 9, 1.0000000000e+00
2, 92, 10, 1.0000000000e+00
2, 93, 11, 1.0000000000e+00
2, 94, 12, 1.0000000000e+00
2, 95, 13, 1.0000000000e+00
2, 96, 14, 1.0000000000e+00
2, 97, 15, 1.0000000000e+00
2, 98, 16, 1.0000000000e+00
2, 99, 16, 1.0000000000e+00
2, 100, 16, 1.0000000000e+00
2, 101, 40, 1.0000000000e+00
2, 112, 41, 1.0000000000e+00
2, 123, 42, 1.0000000000e+00
2, 134, 43, 1.0000000000e+00
2, 145, 43, 1.0000000000e+00
2, 154, 43, 1.0000000000e+00
2, 167, 44, 1.0000000000e+00
2, 178, 46, 1.0000000000e+00
2, 189, 46, 1.0000000000e+00
2, 200, 45, 1.0000000000e+00
3, 1, 16, 1.0000000000e+00
3, 2, 16, 1.0000000000e+00
3, 3, 17, 1.0000000000e+00
3, 4, 18, 1.0000000000e+00
3, 5, 19, 1.0000000000e+00
3, 6, 20, 1.0000000000e+00
3, 7, 21, 1.0000000000e+00
3, 8, 23, 1.0000000000e+00
3, 9, 24, 1.0000000000e+00
3, 10, 26, 1.0000000000e+00
3, 11, 16, 1.0000000000e+00
3, 12, 17, 1.0000000000e+00
3, 13, 18, 1.0000000000e+00
3, 14, 19, 1.0000000000e+00
3, 15, 20, 1.0000000000e+00
3, 16, 21, 1.0000000000e+00
3, 17, 22, 1.0000000000e+00
3, 18, 24, 1.0000000000e+00
3, 19, 25, 1.0000000000e+00
3, 20, 26, 1.0000000000e+00
3, 21, 17, 1.0000000000e+00
3, 22, 18, 1.0000000000e+00
3, 23, 19, 1.0000000000e+00
3, 24, 20, 1.0000000000e+00
3, 25, 21, 1.0000000000e+00
3, 26, 22, 1.0000000000e+00
3, 27, 23, 1.0000000000e+00
3, 28, 25, 1.0000000000e+00
3, 29, 26, 1.0000000000e+00
3, 30, 27, 1.0000000000e+00
3, 31, 18, 1.0000000000e+00
3, 32, 19, 1.0000000000e+00
3, 33, 20, 1.0000000000e+00
3, 34, 21, 1.0000000000e+00
3, 35, 22, 1.0000000000e+00
3, 36, 23, 1.0000000000e+00
3, 37, 24, 1.0000000000e+00
3, 38, 25, 1.0000000000e+00
3, 39, 27, 1.0000000000e+00
3, 40, 29, 1.0000000000e+00
3, 41, 19, 1.0000000000e+00
3, 42, 20, 1.0000000000e+00
3, 43, 20, 1.0000000000e+00
3, 44, 22, 1.0000000000e+00
3, 45, 23, 1.0000000000e+00
3, 46, 24, 1.0000000000e+00
3, 47, 25, 1.0000000000e+00
3, 48, 26, 1.0000000000e+00
3, 49, 28, 1.0000000000e+00
3, 50, 29, 1.0000000000e+00
3, 51, 20, 1.0000000000e+00
3, 52, 21, 1.0000000000e+00
3, 53, 22, 1.0000000000e+00
3, 54, 23, 1.0000000000e+00
3, 55, 24, 1.0000000000e+00
3, 56, 25, 1.0000000000e+00
3, 57, 27, 1.0000000000e+00
3, 58, 28, 1.0000000000e+00
3, 59, 29, 1.0000000000e+00
3, 60, 29, 1.0000000000e+00
3, 61, 21, 1.0000000000e+00
3, 62, 22, 1.0000000000e+00
3, 63, 23, 1.0000000000e+00
3, 64, 24, 1.0000000000e+00
3, 65, 25, 1.0000000000e+00
3, 66, 26, 1.0000000000e+00
3, 67, 28, 1.0000000000e+00
3, 68, 29, 1.0000000000e+00
3, 69, 29, 1.0000000000e+00
3, 70, 29, 1.0000000000e+00
3, 71, 22, 1.0000000000e+00
3, 72, 23, 1.0000000000e+00
3, 73, 24, 1.0000000000e+00
3, 74, 25, 1.0000000000e+00
3, 75, 26, 1.0000000000e+00
3, 76, 27, 1.0000000000e+00
3, 77, 28, 1.0000000000e+00
3, 78, 29, 1.0000000000e+00
3, 79, 29, 1.0000000000e+00
3, 80, 29, 1.0000000000e+00
3, 81, 24, 1.0000000000e+00
3, 82, 25, 1.0000000000e+00
3, 83, 25, 1.0000000000e+00
3, 84, 27, 1.0000000000e+00
3, 85, 28, 1.0000000000e+00
3, 86, 29, 1.0000000000e+00
3, 87, 29, 1.0000000000e+00
3, 88, 29, 1.0000000000e+00
3, 89, 29, 1.0000000000e+00
3, 90, 29, 1.0000000000e+00
3, 91, 25, 1.0000000000e+00
3, 92, 26, 1.0000000000e+00
3, 93, 27, 1.0000000000e+00
3, 94, 27, 1.0000000000e+00
3, 95, 29, 1.0000000000e+00
3, 96, 29, 1.0000000000e+00
3, 97, 29, 1.0000000000e+00
3, 98, 29, 1.0000000000e+00
3, 99, 29, 1.0000000000e+00
3, 100, 29, 1.0000000000e+00
3, 101, 45, 1.0000000000e+00
3, 112, 46, 1.0000000000e+00
3, 123, 48, 1.0000000000e+00
3, 134, 50, 1.0000000000e+00
3, 145, 52, 1.0000000000e+00
3, 154, 54, 1.0000000000e+00
3, 167, 57, 1.0000000000e+00
3, 178, 58, 1.0000000000e+00
3, 189, 58, 1.0000000000e+00
3, 200, 58, 1.0000000000e+00
5, 1, 14, 1.0000000000e+00
5, 2, 13, 1.0000000000e+00
5, 3, 12, 1.0000000000e+00
5, 4, 11, 1.0000000000e+00
5, 5, 10, 1.0000000000e+00
5, 6, 9, 1.0000000000e+00
5, 7, 9, 1.0000000000e+00
5, 8, 8, 1.0000000000e+00
5, 9, 7, 1.0000000000e+00
5, 10, 7, 1.0000000000e+00
5, 11, 14, 1.0000000000e+00
5, 12, 13, 1.0000000000e+00
5, 13, 12, 1.0000000000e+00
5, 14, 11, 1.0000000000e+00
5, 15, 11, 1.0000000000e+00
5, 16, 10, 1.0000000000e+00
5, 17, 9, 1.0000000000e+00
5, 18, 8, 1.0000000000e+00
5, 19, 8, 1.0000000000e+00
5, 20, 7, 1.0000000000e+00
5, 21, 15, 1.0000000000e+00
5, 22, 14, 1.0000000000e+00
5, 23, 13, 1.0000000000e+00
5, 24, 12, 1.0000000000e+00
5, 25, 11, 1.0000000000e+00
5, 26, 10, 1.0000000000e+00
5, 27, 10, 1.0000000000e+00
5, 28, 9, 1.0000000000e+00
5, 29, 8, 1.0000000000e+00
5, 30, 7, 1.0000000000e+00
5, 31, 16, 1.0000000000e+00
5, 32, 15, 1.0000000000e+00
5, 33, 14, 1.0000000000e+00
5, 34, 13, 1.0000000000e+00
5, 35, 12, 1.0000000000e+00
5, 36, 11, 1.0000000000e+00
5, 37, 10, 1.0000000000e+00
5, 38, 9, 1.0000000000e+00
5, 39, 8, 1.0000000000e+00
5, 40, 8, 1.0000000000e+00
5, 41, 16, 1.0000000000e+00
5, 42, 16, 1.0000000000e+00
5, 43, 15, 1.0000000000e+00
5, 44, 13, 1.0000000000e+00
5, 45, 12, 1.0000000000e+00
5, 46, 11, 1.0000000000e+00
5, 47, 10, 1.0000000000e+00
5, 48, 9, 1.0000000000e+00
5, 49, 9, 1.0000000000e+00
5, 50, 8, 1.0000000000e+00
5, 51, 18, 1.0000000000e+00
5, 52, 17, 1.0000000000e+00
5, 53, 15, 1.0000000000e+00
5, 54, 14, 1.0000000000e+00
5, 55, 13, 1.0000000000e+00
5, 56, 12, 1.0000000000e+00
5, 57, 11, 1.0000000000e+00
5, 58, 10, 1.0000000000e+00
5, 59, 9, 1.0000000000e+00
5, 60, 9, 1.0000000000e+00
5, 61, 18, 1.0000000000e+00
5, 62, 17, 1.0000000000e+00
5, 63, 15, 1.0000000000e+00
5, 64, 14, 1.0000000000e+00
5, 65, 13, 1.0000000000e+00
5, 66, 12, 1.0000000000e+00
5, 67, 12, 1.0000000000e+00
5, 68, 11, 1.0000000000e+00
5, 69, 10, 1.0000000000e+00
5, 70, 9, 1.0000000000e+00
5, 71, 17, 1.0000000000e+00
5, 72, 17, 1.0000000000e+00
5, 73, 16, 1.0000000000e+00
5, 74, 15, 1.0000000000e+00
5, 75, 14, 1.0000000000e+00
5, 76, 13, 1.0000000000e+00
5, 77, 12, 1.0000000000e+00
5, 78, 12, 1.0000000000e+00
5, 79, 11, 1.0000000000e+00
5, 80, 10, 1.0000000000e+00
5, 81, 15, 1.0000000000e+00
5, 82, 17, 1.0000000000e+00
5, 83, 17, 1.0000000000e+00
5, 84, 15, 1.0000000000e+00
5, 85, 15, 1.0000000000e+00
5, 86, 14, 1.0000000000e+00
5, 87, 13, 1.0000000000e+00
5, 88, 12, 1.0000000000e+00
5, 89, 11, 1.0000000000e+00
5, 90, 10, 1.0000000000e+00
5, 91, 15, 1.0000000000e+00
5, 92, 15, 1.0000000000e+00
5, 93, 16, 1.0000000000e+00
5, 94, 17, 1.0000000000e+00
5, 95, 16, 1.0000000000e+00
5, 96, 15, 1.0000000000e+00
5, 97, 14, 1.0000000000e+00
5, 98, 12, 1.0000000000e+00
5, 99, 12, 1.0000000000e+00
5, 100, 11, 1.0000000000e+00
5, 101, 43, 1.0000000000e+00
5, 112, 42, 1.0000000000e+00
5, 123, 42, 1.0000000000e+00
5, 134, 42, 1.0000000000e+00
5, 145, 41, 1.0000000000e+00
5, 154, 41, 1.0000000000e+00
5, 167, 41, 1.0000000000e+00
5, 178, 41, 1.0000000000e+00
5, 189, 40, 1.0000000000e+00
5, 200, 40, 1.0000000000e+00
7, 61, 1, 1.0000000000e+00
7, 62, 1, 1.0000000000e+00
7, 63, 1, 1.0000000000e+00
7, 64, 1, 1.0000000000e+00
7, 65, 1, 1.0000000000e+00
7, 66, 1, 1.0000000000e+00
7, 71, 2, 1.0000000000e+00
7, 72, 1, 1.0000000000e+00
7, 73, 1, 1.0000000000e+00
7, 74, 1, 1.0000000000e+00
7, 75, 1, 1.0000000000e+00
7, 76, 1, 1.0000000000e+00
7, 77, 1, 1.0000000000e+00
7, 78, 1, 1.0000000000e+00
7, 79, 1, 1.0000000000e+00
7, 81, 2, 1.0000000000e+00
7, 82, 2, 1.0000000000e+00
7, 83, 2, 1.0000000000e+00
7, 84, 2, 1.0000000000e+00
7, 85, 2, 1.0000000000e+00
7, 86, 2, 1.0000000000e+00
7, 87, 2, 1.0000000000e+00
7, 88, 2, 1.0000000000e+00
7, 89, 1, 1.0000000000e+00
7, 90, 1, 1.0000000000e+00
7, 91, 2, 1.0000000000e+00
7, 92, 2, 1.0000000000e+00
7, 93, 2, 1.0000000000e+00
7, 94, 2, 1.0000000000e+00
7, 95, 2, 1.0000000000e+00
7, 96, 2, 1.0000000000e+00
7, 97, 2, 1.0000000000e+00
7, 98, 2, 1.0000000000e+00
7, 99, 2, 1.0000000000e+00
7, 100, 2, 1.0000000000e+00
7, 178, 30, 1.0000000000e+00
7, 189, 30, 1.0000000000e+00
7, 200, 31, 1.0000000000e+00
11, 65, 1, 1.0000000000e+00
11, 66, 1, 1.0000000000e+00
11, 75, 1, 1.0000000000e+00
11, 76, 1, 1.0000000000e+00
11, 100, 1, 1.0000000000e+00
11, 200, 30, 1.0000000000e+00
12, 1, 7, 1.0000000000e+00
12, 2, 8, 1.0000000000e+00
12, 3, 9, 1.0000000000e+00
12, 4, 10, 1.0000000000e+00
12, 5, 11, 1.0000000000e+00
12, 6, 11, 1.0000000000e+00
12, 7, 9, 1.0000000000e+00
12, 8, 8, 1.0000000000e+00
12, 9, 7, 1.0000000000e+00
12, 10, 7, 1.0000000000e+00
12, 11, 7, 1.0000000000e+00
12, 12, 8, 1.0000000000e+00
12, 13, 9, 1.0000000000e+00
12, 14, 10, 1.0000000000e+00
12, 15, 10, 1.0000000000e+00
12, 16, 10, 1.0000000000e+00
12, 17, 9, 1.0000000000e+00
12, 18, 8, 1.0000000000e+00
12, 19, 7, 1.0000000000e+00
12, 20, 6, 1.0000000000e+00
12, 21, 8, 1.0000000000e+00
12, 22, 8, 1.0000000000e+00
12, 23, 9, 1.0000000000e+00
12, 24, 10, 1.0000000000e+00
12, 25, 9, 1.0000000000e+00
12, 26, 9, 1.0000000000e+00
12, 27, 8, 1.0000000000e+00
12, 28, 8, 1.0000000000e+00
12, 29, 7, 1.0000000000e+00
12, 30, 6, 1.0000000000e+00
12, 31, 9, 1.0000000000e+00
12, 32, 10, 1.0000000000e+00
12, 33, 9, 1.0000000000e+00
12, 34, 9, 1.0000000000e+00
12, 35, 8, 1.0000000000e+00
12, 36, 8, 1.0000000000e+00
12, 37, 8, 1.0000000000e+00
12, 38, 7, 1.0000000000e+00
12, 39, 6, 1.0000000000e+00
12, 40, 6, 1.0000000000e+00
12, 41, 10, 1.0000000000e+00
12, 42, 9, 1.0000000000e+00
12, 43, 8, 1.0000000000e+00
12, 44, 8, 1.0000000000e+00
12, 45, 7, 1.0000000000e+00
12, 46, 7, 1.0000000000e+00
12, 47, 7, 1.0000000000e+00
12, 48, 6, 1.0000000000e+00
12, 49, 6, 1.0000000000e+00
12, 50, 5, 1.0000000000e+00
12, 51, 10, 1.0000000000e+00
12, 52, 9, 1.0000000000e+00
12, 53, 8, 1.0000000000e+00
12, 54, 7, 1.0000000000e+00
12, 55, 6, 1.0000000000e+00
12, 56, 6, 1.0000000000e+00
12, 57, 6, 1.0000000000e+00
12, 58, 6, 1.0000000000e+00
12, 59, 5, 1.0000000000e+00
12, 60, 5, 1.0000000000e+00
12, 61, 9, 1.0000000000e+00
12, 62, 9, 1.0000000000e+00
12, 63, 8, 1.0000000000e+00
12, 64, 7, 1.0000000000e+00
12, 65, 6, 1.0000000000e+00
12, 66, 5, 1.0000000000e+00
12, 67, 5, 1.0000000000e+00
12, 68, 5, 1.0000000000e+00
12, 69, 5, 1.0000000000e+00
12, 70, 4, 1.0000000000e+00
12, 71, 9, 1.0000000000e+00
12, 72, 8, 1.0000000000e+00
12, 73, 7, 1.0000000000e+00
12, 74, 6, 1.0000000000e+00
12, 75, 6, 1.0000000000e+00
12, 76, 5, 1.0000000000e+00
12, 77, 4, 1.0000000000e+00
12, 78, 4, 1.0000000000e+00
12, 79, 4, 1.0000000000e+00
12, 80, 4, 1.0000000000e+00
12, 81, 8, 1.0000000000e+00
12, 82, 7, 1.0000000000e+00
12, 83, 7, 1.0000000000e+00
12, 84, 6, 1.0000000000e+00
12, 85, 5, 1.0000000000e+00
12, 86, 5, 1.0000000000e+00
12, 87, 4, 1.0000000000e+00
12, 88, 4, 1.0000000000e+00
12, 89, 3, 1.0000000000e+00
12, 90, 3, 1.0000000000e+00
12, 91, 7, 1.0000000000e+00
12, 92, 7, 1.0000000000e+00
12, 93, 6, 1.0000000000e+00
12, 94, 5, 1.0000000000e+00
12, 95, 5, 1.0000000000e+00
12, 96, 4, 1.0000000000e+00
12, 97, 4, 1.0000000000e+00
12, 98, 3, 1.0000000000e+00
12, 99, 3, 1.0000000000e+00
12, 100, 3, 1.0000000000e+00
12, 101, 36, 1.0000000000e+00
12, 112, 37, 1.0000000000e+00
12, 123, 38, 1.0000000000e+00
12, 134, 38, 1.0000000000e+00
12, 145, 36, 1.0000000000e+00
12, 154, 35, 1.0000000000e+00
12, 167, 34, 1.0000000000e+00
12, 178, 33, 1.0000000000e+00
12, 189, 32, 1.0000000000e+00
12, 200, 32, 1.0000000000e+00
13, 6, 1, 1.0000000000e+00
13, 7, 1, 1.0000000000e+00
13, 8, 1, 1.0000000000e+00
13, 9, 2, 1.0000000000e+00
13, 10, 2, 1.0000000000e+00
13, 18, 1, 1.0000000000e+00
13, 19, 1, 1.0000000000e+00
13, 20, 2, 1.0000000000e+00
13, 30, 1, 1.0000000000e+00
16, 2, 1, 1.0000000000e+00
16, 3, 1, 1.0000000000e+00
16, 4, 1, 1.0000000000e+00
16, 5, 2, 1.0000000000e+00
16, 6, 2, 1.0000000000e+00
16, 7, 2, 1.0000000000e+00
16, 8, 2, 1.0000000000e+00
16, 9, 2, 1.0000000000e+00
16, 10, 3, 1.0000000000e+00
16, 14, 1, 1.0000000000e+00
16, 15, 1, 1.0000000000e+00
16, 16, 2, 1.0000000000e+00
16, 17, 2, 1.0000000000e+00
16, 18, 2, 1.0000000000e+00
16, 19, 2, 1.0000000000e+00
16, 20, 2, 1.0000000000e+00
16, 25, 1, 1.0000000000e+00
16, 26, 1, 1.0000000000e+00
16, 27, 1, 1.0000000000e+00
16, 28, 2, 1.0000000000e+00
16, 29, 2, 1.0000000000e+00
16, 30, 2, 1.0000000000e+00
16, 37, 1, 1.0000000000e+00
16, 38, 1, 1.0000000000e+00
16, 39, 2, 1.0000000000e+00
16, 40, 2, 1.0000000000e+00
16, 48, 1, 1.0000000000e+00
16, 49, 1, 1.0000000000e+00
16, 50, 2, 1.0000000000e+00
16, 59, 1, 1.0000000000e+00
16, 60, 1, 1.0000000000e+00
16, 69, 1, 1.0000000000e+00
16, 70, 1, 1.0000000000e+00
17, 1, 3, 1.0000000000e+00
17, 2, 3, 1.0000000000e+00
17, 3, 3, 1.0000000000e+00
17, 4, 3, 1.0000000000e+00
17, 5, 3, 1.0000000000e+00
17, 6, 3, 1.0000000000e+00
17, 7, 3, 1.0000000000e+00
17, 8, 3, 1.0000000000e+00
17, 9, 3, 1.0000000000e+00
17, 10, 4, 1.0000000000e+00
17, 11, 3, 1.0000000000e+00
17, 12, 3, 1.0000000000e+00
17, 13, 3, 1.0000000000e+00
17, 14, 3, 1.0000000000e+00
17, 15, 3, 1.0000000000e+00
17, 16, 3, 1.0000000000e+00
17, 17, 3, 1.0000000000e+00
17, 18, 4, 1.0000000000e+00
17, 19, 4, 1.0000000000e+00
17, 20, 4, 1.0000000000e+00
17, 21, 3, 1.0000000000e+00
17, 22, 3, 1.0000000000e+00
17, 23, 3, 1.0000000000e+00
17, 24, 4, 1.0000000000e+00
17, 25, 4, 1.0000000000e+00
17, 26, 4, 1.0000000000e+00
17, 27, 4, 1.0000000000e+00
17, 28, 4, 1.0000000000e+00
17, 29, 4, 1.0000000000e+00
17, 30, 4, 1.0000000000e+00
17, 31, 4, 1.0000000000e+00
17, 32, 4, 1.0000000000e+00
17, 33, 4, 1.0000000000e+00
17, 34, 4, 1.0000000000e+00
17, 35, 4, 1.0000000000e+00
17, 36, 4, 1.0000000000e+00
17, 37, 4, 1.0000000000e+00
17, 38, 4, 1.0000000000e+00
17, 39, 5, 1.0000000000e+00
17, 40, 5, 1.0000000000e+00
17, 41, 4, 1.0000000000e+00
17, 42, 4, 1.0000000000e+00
17, 43, 4, 1.0000000000e+00
17, 44, 4, 1.0000000000e+00
17, 45, 5, 1.0000000000e+00
17, 46, 5, 1.0000000000e+00
17, 47, 5, 1.0000000000e+00
17, 48, 5, 1.0000000000e+00
17, 49, 5, 1.0000000000e+00
17, 50, 5, 1.0000000000e+00
17, 51, 5, 1.0000000000e+00
17, 52, 5, 1.0000000000e+00
17, 53, 5, 1.0000000000e+00
17, 54, 5, 1.0000000000e+00
17, 55, 5, 1.0000000000e+00
17, 56, 5, 1.0000000000e+00
17, 57, 5, 1.0000000000e+00
17, 58, 5, 1.0000000000e+00
17, 59, 5, 1.0000000000e+00
17, 60, 6, 1.0000000000e+00
17, 61, 5, 1.0000000000e+00
17, 62, 5, 1.0000000000e+00
17, 63, 5, 1.0000000000e+00
17, 64, 5, 1.0000000000e+00
17, 65, 6, 1.0000000000e+00
17, 66, 6, 1.0000000000e+00
17, 67, 6, 1.0000000000e+00
17, 68, 6, 1.0000000000e+00
17, 69, 6, 1.0000000000e+00
17, 70, 6, 1.0000000000e+00
17, 71, 6, 1.0000000000e+00
17, 72, 6, 1.0000000000e+00
17, 73, 6, 1.0000000000e+00
17, 74, 6, 1.0000000000e+00
17, 75, 6, 1.0000000000e+00
17, 76, 6, 1.0000000000e+00
17, 77, 6, 1.0000000000e+00
17, 78, 6, 1.0000000000e+00
17, 79, 7, 1.0000000000e+00
17, 80, 7, 1.0000000000e+00
17, 81, 6, 1.0000000000e+00
17, 82, 6, 1.0000000000e+00
17, 83, 6, 1.0000000000e+00
17, 84, 7, 1.0000000000e+00
17, 85, 7, 1.0000000000e+00
17, 86, 7, 1.0000000000e+00
17, 87, 7, 1.0000000000e+00
17, 88, 7, 1.0000000000e+00
17, 89, 7, 1.0000000000e+00
17, 90, 7, 1.0000000000e+00
17, 91, 7, 1.0000000000e+00
17, 92, 7, 1.0000000000e+00
17, 93, 7, 1.0000000000e+00
17, 94, 7, 1.0000000000e+00
17, 95, 7, 1.0000000000e+00
17, 96, 8, 1.0000000000e+00
17, 97, 8, 1.0000000000e+00
17, 98, 8, 1.0000000000e+00
17, 99, 8, 1.0000000000e+00
17, 100, 8, 1.0000000000e+00
17, 101, 32, 1.0000000000e+00
17, 112, 32, 1.0000000000e+00
17, 123, 32, 1.0000000000e+00
17, 134, 33, 1.0000000000e+00
17, 145, 34, 1.0000000000e+00
17, 154, 34, 1.0000000000e+00
17, 167, 35, 1.0000000000e+00
17, 178, 35, 1.0000000000e+00
17, 189, 36, 1.0000000000e+00
17, 200, 37, 1.0000000000e+00
18, 6, 1, 1.0000000000e+00
18, 7, 2, 1.0000000000e+00
18, 8, 2, 1.0000000000e+00
18, 9, 3, 1.0000000000e+00
18, 10, 4, 1.0000000000e+00
18, 16, 1, 1.0000000000e+00
18, 17, 2, 1.0000000000e+00
18, 18, 2, 1.0000000000e+00
18, 19, 3, 1.0000000000e+00
